timestamp	boot_id	sampling_resolution_bits	sampling_sample_time_cycles	sampling_oversampling	sampling_n_measurements	sampling_amplification	pt100_1_series_resistor_ohms	pt100_2_series_resistor_ohms	raw_pt100_1_p20	raw_pt100_1_median	raw_pt100_1_p80	raw_pt100_2_p20	raw_pt100_2_median	raw_pt100_2_p80	pt100_1_r_pt	pt100_1_temperature	pt100_2_r_pt	pt100_2_temperature
2025-12-17T15:23:04.472Z	3143733478	12	640	256	30	16	3183.6	3203.3	31400	31404	31411	31460	31463	31466	98.29149	-4.437692	99.09127	-2.3603365
2025-12-17T15:23:04.746Z	3143733478	12	640	256	30	16	3183.6	3203.3	31401	31403	31408	31459	31461	31467	98.28826	-4.4460745	99.08477	-2.3772204
2025-12-17T15:23:05.021Z	3143733478	12	640	256	30	16	3183.6	3203.3	31400	31406	31410	31460	31463	31469	98.29794	-4.420927	99.09127	-2.3603365
2025-12-17T15:23:05.296Z	3143733478	12	640	256	30	16	3183.6	3203.3	31403	31406	31413	31459	31465	31471	98.29794	-4.420927	99.09776	-2.3434727
2025-12-17T15:23:05.571Z	3143733478	12	640	256	30	16	3183.6	3203.3	31405	31410	31414	31464	31470	31474	98.310844	-4.3874173	99.114	-2.301303
2025-12-17T15:23:05.846Z	3143733478	12	640	256	30	16	3183.6	3203.3	31403	31405	31409	31459	31464	31468	98.294716	-4.4293094	99.09451	-2.3519144
2025-12-17T15:23:06.121Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31403	31407	31460	31462	31466	98.28826	-4.4460745	99.08803	-2.3687587
2025-12-17T15:23:06.395Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31404	31410	31456	31461	31469	98.29149	-4.437692	99.08477	-2.3772204
2025-12-17T15:23:06.670Z	3143733478	12	640	256	30	16	3183.6	3203.3	31400	31403	31408	31458	31462	31468	98.28826	-4.4460745	99.08803	-2.3687587
2025-12-17T15:23:06.945Z	3143733478	12	640	256	30	16	3183.6	3203.3	31404	31412	31415	31464	31468	31474	98.3173	-4.370652	99.107506	-2.3181667
2025-12-17T15:23:07.220Z	3143733478	12	640	256	30	16	3183.6	3203.3	31404	31409	31415	31464	31467	31470	98.30762	-4.3957996	99.104256	-2.3266087
2025-12-17T15:23:07.495Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31403	31409	31457	31462	31466	98.28826	-4.4460745	99.08803	-2.3687587
2025-12-17T15:23:07.770Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31403	31407	31459	31461	31466	98.28826	-4.4460745	99.08477	-2.3772204
2025-12-17T15:23:08.044Z	3143733478	12	640	256	30	16	3183.6	3203.3	31401	31406	31411	31459	31464	31466	98.29794	-4.420927	99.09451	-2.3519144
2025-12-17T15:23:08.319Z	3143733478	12	640	256	30	16	3183.6	3203.3	31403	31408	31413	31459	31466	31468	98.30439	-4.404182	99.101006	-2.3350506
2025-12-17T15:23:08.594Z	3143733478	12	640	256	30	16	3183.6	3203.3	31400	31403	31409	31456	31459	31464	98.28826	-4.4460745	99.07828	-2.3940842
2025-12-17T15:23:08.869Z	3143733478	12	640	256	30	16	3183.6	3203.3	31404	31407	31415	31462	31467	31472	98.30116	-4.4125643	99.104256	-2.3266087
2025-12-17T15:23:09.144Z	3143733478	12	640	256	30	16	3183.6	3203.3	31402	31407	31411	31460	31465	31469	98.30116	-4.4125643	99.09776	-2.3434727
2025-12-17T15:23:09.419Z	3143733478	12	640	256	30	16	3183.6	3203.3	31403	31409	31413	31461	31465	31469	98.30762	-4.3957996	99.09776	-2.3434727
2025-12-17T15:23:09.694Z	3143733478	12	640	256	30	16	3183.6	3203.3	31403	31406	31412	31461	31464	31468	98.29794	-4.420927	99.09451	-2.3519144
2025-12-17T15:23:09.969Z	3143733478	12	640	256	30	16	3183.6	3203.3	31401	31405	31409	31462	31465	31468	98.294716	-4.4293094	99.09776	-2.3434727
2025-12-17T15:23:10.244Z	3143733478	12	640	256	30	16	3183.6	3203.3	31401	31405	31412	31463	31465	31468	98.294716	-4.4293094	99.09776	-2.3434727
2025-12-17T15:23:10.519Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31403	31407	31458	31461	31466	98.28826	-4.4460745	99.08477	-2.3772204
2025-12-17T15:23:10.794Z	3143733478	12	640	256	30	16	3183.6	3203.3	31402	31405	31410	31459	31463	31467	98.294716	-4.4293094	99.09127	-2.3603365
2025-12-17T15:23:11.069Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31402	31408	31456	31461	31467	98.285034	-4.454457	99.08477	-2.3772204
2025-12-17T15:23:11.344Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31405	31410	31460	31462	31470	98.294716	-4.4293094	99.08803	-2.3687587
2025-12-17T15:23:11.619Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31401	31404	31456	31459	31465	98.281815	-4.4628196	99.07828	-2.3940842
2025-12-17T15:23:11.894Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31402	31405	31455	31460	31465	98.285034	-4.454457	99.08153	-2.3856423
2025-12-17T15:23:12.169Z	3143733478	12	640	256	30	16	3183.6	3203.3	31395	31398	31401	31454	31457	31462	98.27213	-4.4879665	99.07179	-2.4109282
2025-12-17T15:23:12.443Z	3143733478	12	640	256	30	16	3183.6	3203.3	31402	31407	31411	31460	31462	31468	98.30116	-4.4125643	99.08803	-2.3687587
2025-12-17T15:23:12.719Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31401	31403	31456	31458	31464	98.281815	-4.4628196	99.075035	-2.4025064
2025-12-17T15:23:12.994Z	3143733478	12	640	256	30	16	3183.6	3203.3	31405	31408	31414	31461	31466	31473	98.30439	-4.404182	99.101006	-2.3350506
2025-12-17T15:23:13.269Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31401	31404	31457	31462	31464	98.281815	-4.4628196	99.08803	-2.3687587
2025-12-17T15:23:13.544Z	3143733478	12	640	256	30	16	3183.6	3203.3	31400	31403	31406	31458	31462	31466	98.28826	-4.4460745	99.08803	-2.3687587
2025-12-17T15:23:13.818Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31400	31407	31457	31461	31465	98.27859	-4.471202	99.08477	-2.3772204
2025-12-17T15:23:14.093Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31403	31406	31459	31461	31464	98.28826	-4.4460745	99.08477	-2.3772204
2025-12-17T15:23:14.368Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31400	31405	31457	31462	31467	98.27859	-4.471202	99.08803	-2.3687587
2025-12-17T15:23:14.643Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31399	31405	31454	31458	31463	98.27536	-4.479584	99.075035	-2.4025064
2025-12-17T15:23:14.918Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31401	31405	31457	31460	31464	98.281815	-4.4628196	99.08153	-2.3856423
2025-12-17T15:23:15.193Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31401	31404	31456	31458	31465	98.281815	-4.4628196	99.075035	-2.4025064
2025-12-17T15:23:15.468Z	3143733478	12	640	256	30	16	3183.6	3203.3	31395	31401	31405	31457	31462	31467	98.281815	-4.4628196	99.08803	-2.3687587
2025-12-17T15:23:15.742Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31399	31403	31455	31459	31464	98.27536	-4.479584	99.07828	-2.3940842
2025-12-17T15:23:16.017Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31400	31404	31456	31460	31465	98.27859	-4.471202	99.08153	-2.3856423
2025-12-17T15:23:16.292Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31403	31408	31457	31464	31467	98.28826	-4.4460745	99.09451	-2.3519144
2025-12-17T15:23:16.567Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31402	31406	31456	31460	31465	98.285034	-4.454457	99.08153	-2.3856423
2025-12-17T15:23:16.842Z	3143733478	12	640	256	30	16	3183.6	3203.3	31395	31400	31403	31456	31458	31462	98.27859	-4.471202	99.075035	-2.4025064
2025-12-17T15:23:17.117Z	3143733478	12	640	256	30	16	3183.6	3203.3	31394	31399	31402	31452	31458	31461	98.27536	-4.479584	99.075035	-2.4025064
2025-12-17T15:23:17.392Z	3143733478	12	640	256	30	16	3183.6	3203.3	31393	31397	31402	31455	31458	31462	98.268906	-4.4963493	99.075035	-2.4025064
2025-12-17T15:23:17.666Z	3143733478	12	640	256	30	16	3183.6	3203.3	31400	31406	31409	31459	31465	31471	98.29794	-4.420927	99.09776	-2.3434727
2025-12-17T15:23:17.942Z	3143733478	12	640	256	30	16	3183.6	3203.3	31400	31405	31411	31460	31465	31469	98.294716	-4.4293094	99.09776	-2.3434727
2025-12-17T15:23:18.216Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31400	31407	31457	31461	31466	98.27859	-4.471202	99.08477	-2.3772204
2025-12-17T15:23:18.491Z	3143733478	12	640	256	30	16	3183.6	3203.3	31393	31398	31402	31454	31456	31462	98.27213	-4.4879665	99.06854	-2.4193702
2025-12-17T15:23:18.766Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31402	31409	31459	31464	31469	98.285034	-4.454457	99.09451	-2.3519144
2025-12-17T15:23:19.041Z	3143733478	12	640	256	30	16	3183.6	3203.3	31400	31406	31413	31461	31465	31472	98.29794	-4.420927	99.09776	-2.3434727
2025-12-17T15:23:19.316Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31401	31407	31461	31464	31470	98.281815	-4.4628196	99.09451	-2.3519144
2025-12-17T15:23:19.591Z	3143733478	12	640	256	30	16	3183.6	3203.3	31401	31405	31408	31462	31465	31471	98.294716	-4.4293094	99.09776	-2.3434727
2025-12-17T15:23:19.866Z	3143733478	12	640	256	30	16	3183.6	3203.3	31401	31403	31407	31459	31464	31468	98.28826	-4.4460745	99.09451	-2.3519144
2025-12-17T15:23:20.141Z	3143733478	12	640	256	30	16	3183.6	3203.3	31401	31407	31412	31462	31465	31470	98.30116	-4.4125643	99.09776	-2.3434727
2025-12-17T15:23:20.416Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31402	31408	31458	31464	31467	98.285034	-4.454457	99.09451	-2.3519144
2025-12-17T15:23:20.691Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31403	31407	31457	31462	31465	98.28826	-4.4460745	99.08803	-2.3687587
2025-12-17T15:23:20.966Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31402	31407	31459	31463	31467	98.285034	-4.454457	99.09127	-2.3603365
2025-12-17T15:23:21.241Z	3143733478	12	640	256	30	16	3183.6	3203.3	31402	31405	31410	31463	31467	31470	98.294716	-4.4293094	99.104256	-2.3266087
2025-12-17T15:23:21.516Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31403	31406	31459	31463	31466	98.28826	-4.4460745	99.09127	-2.3603365
2025-12-17T15:23:21.791Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31405	31408	31458	31464	31467	98.294716	-4.4293094	99.09451	-2.3519144
2025-12-17T15:23:22.065Z	3143733478	12	640	256	30	16	3183.6	3203.3	31395	31400	31405	31456	31463	31466	98.27859	-4.471202	99.09127	-2.3603365
2025-12-17T15:23:22.340Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31402	31407	31458	31462	31467	98.285034	-4.454457	99.08803	-2.3687587
2025-12-17T15:23:22.615Z	3143733478	12	640	256	30	16	3183.6	3203.3	31391	31397	31401	31454	31458	31461	98.268906	-4.4963493	99.075035	-2.4025064
2025-12-17T15:23:22.890Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31400	31405	31456	31461	31464	98.27859	-4.471202	99.08477	-2.3772204
2025-12-17T15:23:23.165Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31402	31405	31456	31460	31465	98.285034	-4.454457	99.08153	-2.3856423
2025-12-17T15:23:23.440Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31403	31408	31459	31464	31468	98.28826	-4.4460745	99.09451	-2.3519144
2025-12-17T15:23:23.715Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31402	31407	31459	31463	31467	98.285034	-4.454457	99.09127	-2.3603365
2025-12-17T15:23:23.990Z	3143733478	12	640	256	30	16	3183.6	3203.3	31390	31396	31402	31454	31457	31463	98.26568	-4.5047317	99.07179	-2.4109282
2025-12-17T15:23:24.265Z	3143733478	12	640	256	30	16	3183.6	3203.3	31389	31392	31400	31450	31455	31459	98.25277	-4.5382614	99.0653	-2.4277923
2025-12-17T15:23:24.539Z	3143733478	12	640	256	30	16	3183.6	3203.3	31391	31396	31400	31451	31454	31462	98.26568	-4.5047317	99.06204	-2.436254
2025-12-17T15:23:24.814Z	3143733478	12	640	256	30	16	3183.6	3203.3	31392	31395	31398	31453	31458	31461	98.26245	-4.513114	99.075035	-2.4025064
2025-12-17T15:23:25.089Z	3143733478	12	640	256	30	16	3183.6	3203.3	31390	31395	31399	31448	31454	31458	98.26245	-4.513114	99.06204	-2.436254
2025-12-17T15:23:25.364Z	3143733478	12	640	256	30	16	3183.6	3203.3	31387	31391	31396	31448	31451	31455	98.24954	-4.5466437	99.05231	-2.46154
2025-12-17T15:23:25.639Z	3143733478	12	640	256	30	16	3183.6	3203.3	31391	31397	31400	31454	31458	31461	98.268906	-4.4963493	99.075035	-2.4025064
2025-12-17T15:23:25.914Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31400	31403	31455	31459	31464	98.27859	-4.471202	99.07828	-2.3940842
2025-12-17T15:23:26.188Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31399	31403	31458	31461	31463	98.27536	-4.479584	99.08477	-2.3772204
2025-12-17T15:23:26.463Z	3143733478	12	640	256	30	16	3183.6	3203.3	31389	31393	31400	31450	31454	31458	98.256	-4.5298786	99.06204	-2.436254
2025-12-17T15:23:26.738Z	3143733478	12	640	256	30	16	3183.6	3203.3	31395	31403	31406	31458	31461	31465	98.28826	-4.4460745	99.08477	-2.3772204
2025-12-17T15:23:27.013Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31400	31404	31459	31461	31466	98.27859	-4.471202	99.08477	-2.3772204
2025-12-17T15:23:27.288Z	3143733478	12	640	256	30	16	3183.6	3203.3	31392	31397	31402	31453	31457	31462	98.268906	-4.4963493	99.07179	-2.4109282
2025-12-17T15:23:27.563Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31401	31406	31458	31463	31466	98.281815	-4.4628196	99.09127	-2.3603365
2025-12-17T15:23:27.838Z	3143733478	12	640	256	30	16	3183.6	3203.3	31395	31399	31403	31455	31460	31465	98.27536	-4.479584	99.08153	-2.3856423
2025-12-17T15:23:28.113Z	3143733478	12	640	256	30	16	3183.6	3203.3	31388	31395	31401	31452	31455	31460	98.26245	-4.513114	99.0653	-2.4277923
2025-12-17T15:23:28.388Z	3143733478	12	640	256	30	16	3183.6	3203.3	31393	31397	31402	31454	31458	31462	98.268906	-4.4963493	99.075035	-2.4025064
2025-12-17T15:23:28.663Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31403	31406	31458	31462	31467	98.28826	-4.4460745	99.08803	-2.3687587
2025-12-17T15:23:28.937Z	3143733478	12	640	256	30	16	3183.6	3203.3	31391	31395	31401	31453	31456	31461	98.26245	-4.513114	99.06854	-2.4193702
2025-12-17T15:23:29.213Z	3143733478	12	640	256	30	16	3183.6	3203.3	31391	31397	31400	31454	31458	31461	98.268906	-4.4963493	99.075035	-2.4025064
2025-12-17T15:23:29.487Z	3143733478	12	640	256	30	16	3183.6	3203.3	31401	31406	31408	31461	31465	31470	98.29794	-4.420927	99.09776	-2.3434727
2025-12-17T15:23:29.762Z	3143733478	12	640	256	30	16	3183.6	3203.3	31401	31406	31410	31460	31465	31468	98.29794	-4.420927	99.09776	-2.3434727
2025-12-17T15:23:30.037Z	3143733478	12	640	256	30	16	3183.6	3203.3	31395	31401	31405	31457	31461	31465	98.281815	-4.4628196	99.08477	-2.3772204
2025-12-17T15:23:30.312Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31401	31405	31459	31463	31467	98.281815	-4.4628196	99.09127	-2.3603365
2025-12-17T15:23:30.587Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31402	31406	31457	31461	31467	98.285034	-4.454457	99.08477	-2.3772204
2025-12-17T15:23:30.862Z	3143733478	12	640	256	30	16	3183.6	3203.3	31394	31402	31411	31459	31463	31471	98.285034	-4.454457	99.09127	-2.3603365
2025-12-17T15:23:31.137Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31402	31407	31456	31463	31468	98.285034	-4.454457	99.09127	-2.3603365
2025-12-17T15:23:31.412Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31401	31406	31458	31461	31466	98.281815	-4.4628196	99.08477	-2.3772204
2025-12-17T15:23:31.687Z	3143733478	12	640	256	30	16	3183.6	3203.3	31394	31398	31404	31453	31460	31464	98.27213	-4.4879665	99.08153	-2.3856423
2025-12-17T15:23:31.962Z	3143733478	12	640	256	30	16	3183.6	3203.3	31395	31402	31405	31457	31462	31467	98.285034	-4.454457	99.08803	-2.3687587
2025-12-17T15:23:32.237Z	3143733478	12	640	256	30	16	3183.6	3203.3	31391	31398	31402	31452	31458	31461	98.27213	-4.4879665	99.075035	-2.4025064
2025-12-17T15:23:32.512Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31403	31408	31461	31464	31468	98.28826	-4.4460745	99.09451	-2.3519144
2025-12-17T15:23:32.787Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31402	31405	31457	31462	31466	98.285034	-4.454457	99.08803	-2.3687587
2025-12-17T15:23:33.062Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31402	31408	31460	31462	31466	98.285034	-4.454457	99.08803	-2.3687587
2025-12-17T15:23:33.337Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31402	31409	31460	31464	31470	98.285034	-4.454457	99.09451	-2.3519144
2025-12-17T15:23:33.612Z	3143733478	12	640	256	30	16	3183.6	3203.3	31400	31406	31410	31461	31466	31470	98.29794	-4.420927	99.101006	-2.3350506
2025-12-17T15:23:33.887Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31401	31406	31457	31461	31466	98.281815	-4.4628196	99.08477	-2.3772204
2025-12-17T15:23:34.162Z	3143733478	12	640	256	30	16	3183.6	3203.3	31393	31399	31404	31456	31458	31462	98.27536	-4.479584	99.075035	-2.4025064
2025-12-17T15:23:34.437Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31400	31407	31456	31463	31467	98.27859	-4.471202	99.09127	-2.3603365
2025-12-17T15:23:34.712Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31401	31406	31458	31461	31466	98.281815	-4.4628196	99.08477	-2.3772204
2025-12-17T15:23:34.987Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31404	31411	31461	31469	31472	98.29149	-4.437692	99.110756	-2.309725
2025-12-17T15:23:35.262Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31401	31406	31458	31463	31466	98.281815	-4.4628196	99.09127	-2.3603365
2025-12-17T15:23:35.537Z	3143733478	12	640	256	30	16	3183.6	3203.3	31403	31407	31411	31459	31467	31469	98.30116	-4.4125643	99.104256	-2.3266087
2025-12-17T15:23:35.812Z	3143733478	12	640	256	30	16	3183.6	3203.3	31401	31404	31410	31463	31467	31473	98.29149	-4.437692	99.104256	-2.3266087
2025-12-17T15:23:36.087Z	3143733478	12	640	256	30	16	3183.6	3203.3	31395	31399	31404	31454	31459	31465	98.27536	-4.479584	99.07828	-2.3940842
2025-12-17T15:23:36.362Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31399	31404	31457	31460	31462	98.27536	-4.479584	99.08153	-2.3856423
2025-12-17T15:23:36.637Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31405	31409	31463	31467	31472	98.294716	-4.4293094	99.104256	-2.3266087
2025-12-17T15:23:36.912Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31403	31407	31462	31465	31472	98.28826	-4.4460745	99.09776	-2.3434727
2025-12-17T15:23:37.187Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31403	31407	31462	31465	31469	98.28826	-4.4460745	99.09776	-2.3434727
2025-12-17T15:23:37.462Z	3143733478	12	640	256	30	16	3183.6	3203.3	31399	31405	31410	31462	31467	31472	98.294716	-4.4293094	99.104256	-2.3266087
2025-12-17T15:23:37.737Z	3143733478	12	640	256	30	16	3183.6	3203.3	31401	31405	31410	31463	31466	31471	98.294716	-4.4293094	99.101006	-2.3350506
2025-12-17T15:23:38.012Z	3143733478	12	640	256	30	16	3183.6	3203.3	31394	31399	31401	31455	31459	31463	98.27536	-4.479584	99.07828	-2.3940842
2025-12-17T15:23:38.287Z	3143733478	12	640	256	30	16	3183.6	3203.3	31400	31403	31407	31458	31463	31467	98.28826	-4.4460745	99.09127	-2.3603365
2025-12-17T15:23:38.562Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31400	31406	31460	31463	31465	98.27859	-4.471202	99.09127	-2.3603365
2025-12-17T15:23:38.837Z	3143733478	12	640	256	30	16	3183.6	3203.3	31398	31402	31406	31461	31464	31468	98.285034	-4.454457	99.09451	-2.3519144
2025-12-17T15:23:39.112Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31402	31407	31459	31464	31466	98.285034	-4.454457	99.09451	-2.3519144
2025-12-17T15:23:39.387Z	3143733478	12	640	256	30	16	3183.6	3203.3	31397	31403	31407	31461	31465	31468	98.28826	-4.4460745	99.09776	-2.3434727
2025-12-17T15:23:39.662Z	3143733478	12	640	256	30	16	3183.6	3203.3	31396	31398	31405	31457	31460	31465	98.27213	-4.4879665	99.08153	-2.3856423
