timestamp	boot_id	sampling_resolution_bits	sampling_sample_time_cycles	sampling_oversampling	sampling_n_measurements	sampling_amplification	pt100_1_series_resistor_ohms	pt100_2_series_resistor_ohms	raw_pt100_1_p20	raw_pt100_1_median	raw_pt100_1_p80	raw_pt100_2_p20	raw_pt100_2_median	raw_pt100_2_p80	pt100_1_r_pt	pt100_1_temperature	pt100_2_r_pt	pt100_2_temperature
2025-12-10T13:20:28.790Z	4221434046	12	640	256	10	16	3183.6	3203.3	34457	34459	34463	34256	34258	34263	108.17825	21.242216	108.1913	21.276102
2025-12-10T13:20:28.850Z	4221434046	12	640	256	10	16	3183.6	3203.3	34453	34459	34466	34256	34257	34261	108.17825	21.242216	108.188034	21.267622
2025-12-10T13:20:28.906Z	4221434046	12	640	256	10	16	3183.6	3203.3	34454	34459	34462	34253	34255	34261	108.17825	21.242216	108.1815	21.250658
2025-12-10T13:20:28.962Z	4221434046	12	640	256	10	16	3183.6	3203.3	34453	34457	34463	34254	34255	34259	108.17176	21.225353	108.1815	21.250658
2025-12-10T13:20:29.020Z	4221434046	12	640	256	10	16	3183.6	3203.3	34463	34467	34468	34259	34260	34266	108.20422	21.309671	108.19783	21.293066
2025-12-10T13:20:29.078Z	4221434046	12	640	256	10	16	3183.6	3203.3	34452	34456	34464	34250	34254	34257	108.16852	21.21693	108.178246	21.242197
2025-12-10T13:20:29.135Z	4221434046	12	640	256	10	16	3183.6	3203.3	34453	34455	34457	34248	34256	34265	108.165276	21.20851	108.18477	21.25914
2025-12-10T13:20:29.192Z	4221434046	12	640	256	10	16	3183.6	3203.3	34453	34459	34466	34252	34261	34269	108.17825	21.242216	108.20109	21.301527
2025-12-10T13:20:29.249Z	4221434046	12	640	256	10	16	3183.6	3203.3	34457	34463	34465	34254	34261	34264	108.19124	21.275944	108.20109	21.301527
2025-12-10T13:20:29.306Z	4221434046	12	640	256	10	16	3183.6	3203.3	34454	34461	34466	34253	34259	34266	108.184746	21.25908	108.194565	21.284584
2025-12-10T13:20:29.365Z	4221434046	12	640	256	10	16	3183.6	3203.3	34451	34459	34461	34255	34259	34266	108.17825	21.242216	108.194565	21.284584
2025-12-10T13:20:29.481Z	927069087	12	640	256	30	16	3183.6	3203.3	34432	34435	34441	34235	34240	34245	108.10036	21.039888	108.13254	21.123476
2025-12-10T13:20:29.542Z	927069087	12	640	256	30	16	3183.6	3203.3	34430	34435	34441	34231	34235	34243	108.10036	21.039888	108.11622	21.081087
2025-12-10T13:20:29.601Z	927069087	12	640	256	30	16	3183.6	3203.3	34428	34434	34439	34233	34238	34242	108.097115	21.031467	108.12601	21.106512
2025-12-10T13:20:29.709Z	927069087	12	640	256	30	16	3183.6	3203.3	34431	34439	34451	34237	34245	34253	108.113335	21.073597	108.14886	21.165863
2025-12-10T13:20:29.983Z	927069087	12	640	256	30	16	3183.6	3203.3	34431	34438	34443	34236	34241	34249	108.11009	21.065174	108.135796	21.131937
2025-12-10T13:20:30.258Z	927069087	12	640	256	30	16	3183.6	3203.3	34431	34438	34446	34236	34242	34247	108.11009	21.065174	108.13907	21.140438
2025-12-10T13:20:30.532Z	927069087	12	640	256	30	16	3183.6	3203.3	34435	34440	34444	34236	34241	34246	108.116585	21.082039	108.135796	21.131937
2025-12-10T13:20:30.807Z	927069087	12	640	256	30	16	3183.6	3203.3	34433	34438	34443	34233	34237	34242	108.11009	21.065174	108.12275	21.098051
2025-12-10T13:20:31.081Z	927069087	12	640	256	30	16	3183.6	3203.3	34430	34437	34442	34234	34238	34245	108.10684	21.056732	108.12601	21.106512
2025-12-10T13:20:31.356Z	927069087	12	640	256	30	16	3183.6	3203.3	34427	34436	34441	34234	34238	34241	108.1036	21.048311	108.12601	21.106512
2025-12-10T13:20:31.630Z	927069087	12	640	256	30	16	3183.6	3203.3	34432	34441	34452	34237	34243	34250	108.11983	21.090462	108.14233	21.148901
2025-12-10T13:20:31.905Z	927069087	12	640	256	30	16	3183.6	3203.3	34431	34440	34446	34238	34244	34250	108.116585	21.082039	108.14559	21.157381
2025-12-10T13:20:32.179Z	927069087	12	640	256	30	16	3183.6	3203.3	34431	34436	34441	34231	34240	34246	108.1036	21.048311	108.13254	21.123476
2025-12-10T13:20:32.454Z	927069087	12	640	256	30	16	3183.6	3203.3	34434	34442	34445	34234	34242	34250	108.12308	21.098904	108.13907	21.140438
2025-12-10T13:20:32.728Z	927069087	12	640	256	30	16	3183.6	3203.3	34433	34441	34449	34237	34244	34250	108.11983	21.090462	108.14559	21.157381
2025-12-10T13:20:33.003Z	927069087	12	640	256	30	16	3183.6	3203.3	34425	34438	34444	34233	34239	34244	108.11009	21.065174	108.12927	21.114994
2025-12-10T13:20:33.277Z	927069087	12	640	256	30	16	3183.6	3203.3	34420	34428	34435	34227	34232	34240	108.07762	20.980835	108.106415	21.055624
2025-12-10T13:20:33.552Z	927069087	12	640	256	30	16	3183.6	3203.3	34429	34432	34443	34230	34237	34245	108.09062	21.014603	108.12275	21.098051
2025-12-10T13:20:33.826Z	927069087	12	640	256	30	16	3183.6	3203.3	34429	34436	34441	34230	34237	34246	108.1036	21.048311	108.12275	21.098051
2025-12-10T13:20:34.101Z	927069087	12	640	256	30	16	3183.6	3203.3	34432	34438	34442	34231	34241	34247	108.11009	21.065174	108.135796	21.131937
2025-12-10T13:20:34.375Z	927069087	12	640	256	30	16	3183.6	3203.3	34428	34435	34439	34233	34237	34241	108.10036	21.039888	108.12275	21.098051
2025-12-10T13:20:34.650Z	927069087	12	640	256	30	16	3183.6	3203.3	34429	34434	34439	34234	34237	34242	108.097115	21.031467	108.12275	21.098051
2025-12-10T13:20:34.924Z	927069087	12	640	256	30	16	3183.6	3203.3	34431	34437	34446	34238	34243	34250	108.10684	21.056732	108.14233	21.148901
2025-12-10T13:20:35.199Z	927069087	12	640	256	30	16	3183.6	3203.3	34437	34446	34448	34241	34246	34249	108.13606	21.132631	108.15212	21.174345
2025-12-10T13:20:35.473Z	927069087	12	640	256	30	16	3183.6	3203.3	34434	34439	34450	34240	34244	34251	108.113335	21.073597	108.14559	21.157381
2025-12-10T13:20:35.748Z	927069087	12	640	256	30	16	3183.6	3203.3	34427	34434	34442	34233	34238	34248	108.097115	21.031467	108.12601	21.106512
2025-12-10T13:20:36.022Z	927069087	12	640	256	30	16	3183.6	3203.3	34428	34438	34444	34232	34240	34244	108.11009	21.065174	108.13254	21.123476
2025-12-10T13:20:36.297Z	927069087	12	640	256	30	16	3183.6	3203.3	34427	34433	34442	34233	34237	34246	108.093864	21.023026	108.12275	21.098051
2025-12-10T13:20:36.571Z	927069087	12	640	256	30	16	3183.6	3203.3	34429	34436	34441	34237	34242	34252	108.1036	21.048311	108.13907	21.140438
2025-12-10T13:20:36.846Z	927069087	12	640	256	30	16	3183.6	3203.3	34429	34435	34440	34236	34241	34248	108.10036	21.039888	108.135796	21.131937
2025-12-10T13:20:37.120Z	927069087	12	640	256	30	16	3183.6	3203.3	34418	34426	34430	34230	34238	34241	108.07113	20.963972	108.12601	21.106512
2025-12-10T13:20:37.394Z	927069087	12	640	256	30	16	3183.6	3203.3	34419	34425	34431	34230	34236	34242	108.06788	20.95553	108.11948	21.08955
2025-12-10T13:20:37.669Z	927069087	12	640	256	30	16	3183.6	3203.3	34415	34424	34429	34232	34238	34242	108.064644	20.947128	108.12601	21.106512
2025-12-10T13:20:37.943Z	927069087	12	640	256	30	16	3183.6	3203.3	34413	34419	34425	34227	34236	34241	108.048416	20.904978	108.11948	21.08955
2025-12-10T13:20:38.218Z	927069087	12	640	256	30	16	3183.6	3203.3	34411	34418	34427	34235	34238	34245	108.045166	20.896536	108.12601	21.106512
2025-12-10T13:20:38.492Z	927069087	12	640	256	30	16	3183.6	3203.3	34405	34412	34416	34224	34230	34237	108.02569	20.845943	108.09989	21.038681
2025-12-10T13:20:38.766Z	927069087	12	640	256	30	16	3183.6	3203.3	34400	34408	34412	34224	34229	34234	108.0127	20.812216	108.09663	21.0302
2025-12-10T13:20:39.041Z	927069087	12	640	256	30	16	3183.6	3203.3	34398	34403	34407	34221	34229	34234	107.99648	20.770086	108.09663	21.0302
2025-12-10T13:20:39.315Z	927069087	12	640	256	30	16	3183.6	3203.3	34393	34399	34409	34220	34223	34227	107.9835	20.736359	108.07704	20.97933
2025-12-10T13:20:39.589Z	927069087	12	640	256	30	16	3183.6	3203.3	34389	34396	34401	34215	34223	34230	107.97376	20.711073	108.07704	20.97933
2025-12-10T13:20:39.864Z	927069087	12	640	256	30	16	3183.6	3203.3	34388	34394	34400	34216	34221	34223	107.96727	20.694208	108.07051	20.962366
2025-12-10T13:20:40.138Z	927069087	12	640	256	30	16	3183.6	3203.3	34385	34389	34393	34213	34216	34222	107.95104	20.652058	108.05419	20.91998
2025-12-10T13:20:40.412Z	927069087	12	640	256	30	16	3183.6	3203.3	34377	34384	34394	34213	34217	34222	107.93482	20.609928	108.05745	20.92844
2025-12-10T13:20:40.687Z	927069087	12	640	256	30	16	3183.6	3203.3	34380	34383	34390	34211	34214	34219	107.93157	20.601486	108.04766	20.903015
2025-12-10T13:20:40.961Z	927069087	12	640	256	30	16	3183.6	3203.3	34377	34383	34388	34208	34214	34217	107.93157	20.601486	108.04766	20.903015
2025-12-10T13:20:41.236Z	927069087	12	640	256	30	16	3183.6	3203.3	34374	34379	34386	34206	34213	34220	107.91859	20.567759	108.044395	20.894535
2025-12-10T13:20:41.510Z	927069087	12	640	256	30	16	3183.6	3203.3	34371	34375	34379	34200	34206	34209	107.90561	20.53405	108.021545	20.835184
2025-12-10T13:20:41.785Z	927069087	12	640	256	30	16	3183.6	3203.3	34365	34370	34377	34195	34202	34207	107.88937	20.49188	108.008484	20.801258
2025-12-10T13:20:42.059Z	927069087	12	640	256	30	16	3183.6	3203.3	34365	34372	34377	34200	34205	34209	107.89587	20.508745	108.01827	20.826681
2025-12-10T13:20:42.334Z	927069087	12	640	256	30	16	3183.6	3203.3	34366	34374	34379	34202	34205	34208	107.90236	20.525608	108.01827	20.826681
2025-12-10T13:20:42.608Z	927069087	12	640	256	30	16	3183.6	3203.3	34362	34367	34372	34196	34201	34204	107.87964	20.466595	108.005226	20.792795
2025-12-10T13:20:42.883Z	927069087	12	640	256	30	16	3183.6	3203.3	34360	34365	34372	34193	34199	34206	107.873146	20.44973	107.998695	20.775833
2025-12-10T13:20:43.157Z	927069087	12	640	256	30	16	3183.6	3203.3	34358	34364	34368	34191	34198	34204	107.86991	20.441328	107.99542	20.767332
2025-12-10T13:20:43.432Z	927069087	12	640	256	30	16	3183.6	3203.3	34359	34364	34371	34191	34197	34201	107.86991	20.441328	107.992165	20.75887
2025-12-10T13:20:43.706Z	927069087	12	640	256	30	16	3183.6	3203.3	34354	34359	34366	34191	34194	34200	107.85368	20.399178	107.98237	20.733425
2025-12-10T13:20:43.981Z	927069087	12	640	256	30	16	3183.6	3203.3	34355	34358	34365	34190	34195	34199	107.85043	20.390736	107.985634	20.741907
2025-12-10T13:20:44.255Z	927069087	12	640	256	30	16	3183.6	3203.3	34355	34360	34367	34190	34193	34199	107.856926	20.4076	107.9791	20.724943
2025-12-10T13:20:44.529Z	927069087	12	640	256	30	16	3183.6	3203.3	34356	34360	34366	34192	34197	34200	107.856926	20.4076	107.992165	20.75887
2025-12-10T13:20:44.804Z	927069087	12	640	256	30	16	3183.6	3203.3	34350	34355	34361	34183	34189	34195	107.8407	20.36545	107.96605	20.691038
2025-12-10T13:20:45.078Z	927069087	12	640	256	30	16	3183.6	3203.3	34306	34318	34330	34140	34159	34164	107.72063	20.053577	107.86811	20.436651
2025-12-10T13:20:45.353Z	927069087	12	640	256	30	16	3183.6	3203.3	34242	34262	34273	34101	34113	34120	107.53892	19.581604	107.71797	20.04668
2025-12-10T13:20:45.627Z	927069087	12	640	256	30	16	3183.6	3203.3	34188	34210	34220	34054	34071	34080	107.3702	19.14338	107.580894	19.690636
2025-12-10T13:20:45.901Z	927069087	12	640	256	30	16	3183.6	3203.3	34129	34145	34159	34001	34012	34027	107.15932	18.595629	107.38835	19.190523
2025-12-10T13:20:46.176Z	927069087	12	640	256	30	16	3183.6	3203.3	34053	34071	34085	33931	33948	33963	106.91929	17.97218	107.17953	18.648123
2025-12-10T13:20:46.450Z	927069087	12	640	256	30	16	3183.6	3203.3	33981	34000	34008	33870	33884	33898	106.68901	17.374054	106.97071	18.105743
2025-12-10T13:20:46.724Z	927069087	12	640	256	30	16	3183.6	3203.3	33914	33929	33941	33810	33819	33832	106.45878	16.776049	106.758675	17.555
2025-12-10T13:20:46.999Z	927069087	12	640	256	30	16	3183.6	3203.3	33844	33858	33876	33736	33751	33766	106.22855	16.178062	106.53687	16.978891
2025-12-10T13:20:47.273Z	927069087	12	640	256	30	16	3183.6	3203.3	33772	33789	33799	33670	33687	33698	106.00486	15.597039	106.328156	16.436768
2025-12-10T13:20:47.548Z	927069087	12	640	256	30	16	3183.6	3203.3	33707	33725	33742	33602	33622	33637	105.79741	15.058206	106.11618	15.886184
2025-12-10T13:20:47.823Z	927069087	12	640	256	30	16	3183.6	3203.3	33640	33663	33674	33536	33562	33575	105.59645	14.536236	105.920555	15.378066
2025-12-10T13:20:48.097Z	927069087	12	640	256	30	16	3183.6	3203.3	33579	33592	33605	33477	33494	33508	105.36636	13.938607	105.69887	14.802255
2025-12-10T13:20:48.371Z	927069087	12	640	256	30	16	3183.6	3203.3	33513	33529	33544	33412	33424	33437	105.16224	13.408414	105.4707	14.209619
2025-12-10T13:20:48.646Z	927069087	12	640	256	30	16	3183.6	3203.3	33456	33475	33483	33354	33370	33382	104.98728	12.9539795	105.29469	13.75245
2025-12-10T13:20:48.920Z	927069087	12	640	256	30	16	3183.6	3203.3	33402	33417	33428	33304	33311	33327	104.79939	12.465956	105.10242	13.253032
2025-12-10T13:20:49.195Z	927069087	12	640	256	30	16	3183.6	3203.3	33341	33359	33369	33233	33253	33271	104.61151	11.977952	104.91342	12.762135
2025-12-10T13:20:49.470Z	927069087	12	640	256	30	16	3183.6	3203.3	33288	33310	33325	33184	33204	33217	104.45281	11.565746	104.75378	12.347472
2025-12-10T13:20:49.744Z	927069087	12	640	256	30	16	3183.6	3203.3	33234	33250	33260	33120	33140	33154	104.25851	11.061057	104.545265	11.805884
2025-12-10T13:20:50.018Z	927069087	12	640	256	30	16	3183.6	3203.3	33184	33204	33215	33075	33085	33106	104.10955	10.674157	104.36612	11.34057
2025-12-10T13:20:50.293Z	927069087	12	640	256	30	16	3183.6	3203.3	33131	33142	33151	33025	33036	33047	103.908806	10.152742	104.20651	10.926006
2025-12-10T13:20:50.567Z	927069087	12	640	256	30	16	3183.6	3203.3	33091	33096	33107	32975	32984	32994	103.75988	9.765923	104.03717	10.486157
2025-12-10T13:20:50.842Z	927069087	12	640	256	30	16	3183.6	3203.3	33046	33053	33061	32931	32938	32948	103.62068	9.404368	103.887375	10.097078
2025-12-10T13:20:51.116Z	927069087	12	640	256	30	16	3183.6	3203.3	33000	33007	33017	32882	32890	32896	103.471794	9.017648	103.73107	9.691095
2025-12-10T13:20:51.391Z	927069087	12	640	256	30	16	3183.6	3203.3	32953	32963	32973	32832	32842	32851	103.329384	8.647751	103.57479	9.2851715
2025-12-10T13:20:51.665Z	927069087	12	640	256	30	16	3183.6	3203.3	32909	32923	32927	32786	32794	32805	103.199936	8.3115225	103.418526	8.879288
2025-12-10T13:20:51.940Z	927069087	12	640	256	30	16	3183.6	3203.3	32873	32885	32893	32745	32759	32765	103.07695	7.9920783	103.30459	8.583346
2025-12-10T13:20:52.214Z	927069087	12	640	256	30	16	3183.6	3203.3	32829	32846	32852	32704	32713	32725	102.95076	7.6643114	103.15487	8.194466
2025-12-10T13:20:52.488Z	927069087	12	640	256	30	16	3183.6	3203.3	32793	32799	32808	32656	32667	32674	102.79868	7.269307	103.00514	7.8055644
2025-12-10T13:20:52.763Z	927069087	12	640	256	30	16	3183.6	3203.3	32747	32759	32770	32616	32625	32633	102.66927	6.933178	102.868454	7.45053
2025-12-10T13:20:53.037Z	927069087	12	640	256	30	16	3183.6	3203.3	32711	32720	32734	32582	32587	32595	102.54311	6.60549	102.744804	7.129362
2025-12-10T13:20:53.311Z	927069087	12	640	256	30	16	3183.6	3203.3	32670	32682	32690	32540	32547	32554	102.42018	6.2861853	102.61463	6.791251
2025-12-10T13:20:53.586Z	927069087	12	640	256	30	16	3183.6	3203.3	32642	32651	32658	32511	32520	32526	102.319916	6.0257554	102.52679	6.5630827
2025-12-10T13:20:53.861Z	927069087	12	640	256	30	16	3183.6	3203.3	32613	32618	32624	32482	32487	32490	102.21319	5.748541	102.419426	6.2842236
2025-12-10T13:20:54.135Z	927069087	12	640	256	30	16	3183.6	3203.3	32577	32590	32596	32449	32455	32460	102.12263	5.5133176	102.31532	6.013826
2025-12-10T13:20:54.409Z	927069087	12	640	256	30	16	3183.6	3203.3	32547	32554	32561	32414	32419	32427	102.0062	5.210916	102.198204	5.709621
2025-12-10T13:20:54.684Z	927069087	12	640	256	30	16	3183.6	3203.3	32514	32522	32531	32376	32391	32396	101.902725	4.9421434	102.10712	5.4730306
2025-12-10T13:20:54.958Z	927069087	12	640	256	30	16	3183.6	3203.3	32492	32501	32507	32355	32364	32371	101.83482	4.7657757	102.019295	5.2449217
2025-12-10T13:20:55.233Z	927069087	12	640	256	30	16	3183.6	3203.3	32461	32469	32475	32324	32335	32339	101.73135	4.4970226	101.92497	4.999929
2025-12-10T13:20:55.507Z	927069087	12	640	256	30	16	3183.6	3203.3	32439	32445	32457	32300	32307	32314	101.653755	4.2954683	101.83391	4.7633977
2025-12-10T13:20:55.782Z	927069087	12	640	256	30	16	3183.6	3203.3	32409	32418	32423	32268	32276	32286	101.56646	4.0687265	101.73309	4.501541
2025-12-10T13:20:56.056Z	927069087	12	640	256	30	16	3183.6	3203.3	32381	32389	32398	32242	32248	32254	101.47271	3.8252199	101.64204	4.26503
2025-12-10T13:20:56.331Z	927069087	12	640	256	30	16	3183.6	3203.3	32356	32362	32373	32215	32225	32231	101.38543	3.598518	101.567245	4.0707674
2025-12-10T13:20:56.605Z	927069087	12	640	256	30	16	3183.6	3203.3	32339	32348	32353	32199	32206	32214	101.34017	3.4809659	101.50546	3.9102926
2025-12-10T13:20:56.879Z	927069087	12	640	256	30	16	3183.6	3203.3	32318	32324	32329	32171	32180	32186	101.262596	3.2794704	101.42092	3.6907048
2025-12-10T13:20:57.154Z	927069087	12	640	256	30	16	3183.6	3203.3	32299	32302	32306	32154	32156	32161	101.191475	3.0947402	101.34289	3.4880207
2025-12-10T13:20:57.428Z	927069087	12	640	256	30	16	3183.6	3203.3	32274	32282	32287	32130	32137	32139	101.12683	2.9268339	101.28111	3.3275654
2025-12-10T13:20:57.703Z	927069087	12	640	256	30	16	3183.6	3203.3	32253	32258	32262	32106	32110	32118	101.04926	2.7253585	101.19334	3.0995753
2025-12-10T13:20:57.977Z	927069087	12	640	256	30	16	3183.6	3203.3	32236	32244	32250	32091	32096	32104	101.00402	2.607846	101.14782	2.9813495
2025-12-10T13:20:58.251Z	927069087	12	640	256	30	16	3183.6	3203.3	32220	32226	32231	32070	32075	32080	100.94585	2.4567444	101.07955	2.8040304
2025-12-10T13:20:58.526Z	927069087	12	640	256	30	16	3183.6	3203.3	32190	32198	32203	32046	32057	32061	100.85536	2.2217193	101.021034	2.6520371
2025-12-10T13:20:58.801Z	927069087	12	640	256	30	16	3183.6	3203.3	32178	32183	32188	32032	32037	32042	100.806885	2.0958047	100.956024	2.4831798
2025-12-10T13:20:59.075Z	927069087	12	640	256	30	16	3183.6	3203.3	32164	32170	32174	32014	32022	32026	100.76488	1.9866943	100.90727	2.3565516
2025-12-10T13:20:59.349Z	927069087	12	640	256	30	16	3183.6	3203.3	32143	32149	32155	31994	32002	32007	100.69702	1.8104454	100.84227	2.187714
2025-12-10T13:20:59.624Z	927069087	12	640	256	30	16	3183.6	3203.3	32132	32139	32141	31978	31986	31993	100.66471	1.7265221	100.79026	2.0526242
2025-12-10T13:20:59.898Z	927069087	12	640	256	30	16	3183.6	3203.3	32119	32122	32128	31967	31973	31977	100.60978	1.5838425	100.74801	1.9428799
2025-12-10T13:21:00.173Z	927069087	12	640	256	30	16	3183.6	3203.3	32111	32114	32118	31955	31960	31964	100.58393	1.5167038	100.70576	1.8331355
2025-12-10T13:21:00.447Z	927069087	12	640	256	30	16	3183.6	3203.3	32095	32103	32110	31940	31947	31955	100.548386	1.4243783	100.663506	1.723391
2025-12-10T13:21:00.722Z	927069087	12	640	256	30	16	3183.6	3203.3	32073	32083	32087	31922	31926	31930	100.48377	1.2565514	100.59525	1.5461117
2025-12-10T13:21:00.996Z	927069087	12	640	256	30	16	3183.6	3203.3	32066	32071	32077	31908	31915	31918	100.44501	1.1558632	100.55951	1.4532709
2025-12-10T13:21:01.270Z	927069087	12	640	256	30	16	3183.6	3203.3	32052	32057	32063	31892	31899	31904	100.39977	1.0383705	100.50751	1.3182008
2025-12-10T13:21:01.545Z	927069087	12	640	256	30	16	3183.6	3203.3	32044	32050	32056	31888	31893	31898	100.37715	0.97961426	100.488014	1.2675694
2025-12-10T13:21:01.819Z	927069087	12	640	256	30	16	3183.6	3203.3	32029	32038	32042	31873	31878	31883	100.33839	0.8789261	100.43928	1.140981
2025-12-10T13:21:02.094Z	927069087	12	640	256	30	16	3183.6	3203.3	32017	32025	32034	31863	31866	31874	100.29639	0.76983565	100.40028	1.0396982
2025-12-10T13:21:02.368Z	927069087	12	640	256	30	16	3183.6	3203.3	31996	32005	32013	31844	31849	31855	100.23178	0.6020286	100.34504	0.8962062
2025-12-10T13:21:02.643Z	927069087	12	640	256	30	16	3183.6	3203.3	31999	32005	32010	31838	31844	31851	100.23178	0.6020286	100.3288	0.8540166
2025-12-10T13:21:02.917Z	927069087	12	640	256	30	16	3183.6	3203.3	31989	31995	32000	31829	31835	31840	100.199486	0.5181449	100.29955	0.77805954
2025-12-10T13:21:03.192Z	927069087	12	640	256	30	16	3183.6	3203.3	31978	31987	31994	31816	31823	31828	100.17364	0.45100623	100.26056	0.6767768
2025-12-10T13:21:03.466Z	927069087	12	640	256	30	16	3183.6	3203.3	31968	31975	31982	31811	31817	31822	100.13488	0.35033783	100.24106	0.6261256
2025-12-10T13:21:03.741Z	927069087	12	640	256	30	16	3183.6	3203.3	31962	31966	31972	31798	31805	31809	100.105804	0.27481675	100.20207	0.5248627
2025-12-10T13:21:04.016Z	927069087	12	640	256	30	16	3183.6	3203.3	31953	31955	31959	31787	31790	31793	100.070274	0.18253079	100.15334	0.39829403
2025-12-10T13:21:04.291Z	927069087	12	640	256	30	16	3183.6	3203.3	31943	31948	31953	31782	31785	31789	100.04767	0.12381418	100.137085	0.35606486
2025-12-10T13:21:04.565Z	927069087	12	640	256	30	16	3183.6	3203.3	31936	31941	31943	31773	31777	31780	100.02506	0.06509756	100.1111	0.28856948
2025-12-10T13:21:04.840Z	927069087	12	640	256	30	16	3183.6	3203.3	31928	31934	31942	31767	31771	31780	100.00244	0.006341315	100.09161	0.23795785
2025-12-10T13:21:05.114Z	927069087	12	640	256	30	16	3183.6	3203.3	31913	31918	31928	31751	31758	31766	99.95077	-0.12787658	100.04937	0.12823328
2025-12-10T13:21:05.389Z	927069087	12	640	256	30	16	3183.6	3203.3	31905	31913	31924	31744	31750	31754	99.934616	-0.16982834	100.023384	0.060737908
2025-12-10T13:21:05.664Z	927069087	12	640	256	30	16	3183.6	3203.3	31909	31915	31919	31745	31749	31753	99.94108	-0.15304367	100.02014	0.05231585
2025-12-10T13:21:05.938Z	927069087	12	640	256	30	16	3183.6	3203.3	31898	31905	31912	31734	31738	31747	99.90878	-0.23692739	99.9844	-0.040524967
2025-12-10T13:21:06.213Z	927069087	12	640	256	30	16	3183.6	3203.3	31893	31900	31906	31730	31734	31740	99.89263	-0.27887914	99.971405	-0.074272655
2025-12-10T13:21:06.488Z	927069087	12	640	256	30	16	3183.6	3203.3	31887	31894	31901	31722	31727	31734	99.87325	-0.32921335	99.94867	-0.13332614
2025-12-10T13:21:06.762Z	927069087	12	640	256	30	16	3183.6	3203.3	31880	31887	31894	31714	31721	31724	99.85065	-0.38792995	99.92918	-0.18395759
2025-12-10T13:21:07.037Z	927069087	12	640	256	30	16	3183.6	3203.3	31875	31882	31890	31707	31716	31721	99.8345	-0.4298619	99.91293	-0.22614715
2025-12-10T13:21:07.312Z	927069087	12	640	256	30	16	3183.6	3203.3	31867	31873	31880	31698	31704	31709	99.805435	-0.50536317	99.873955	-0.3273902
2025-12-10T13:21:07.586Z	927069087	12	640	256	30	16	3183.6	3203.3	31865	31873	31881	31699	31706	31711	99.805435	-0.50536317	99.88045	-0.31052628
2025-12-10T13:21:07.860Z	927069087	12	640	256	30	16	3183.6	3203.3	31856	31865	31870	31688	31694	31703	99.7796	-0.5724622	99.84147	-0.41176933
2025-12-10T13:21:08.135Z	927069087	12	640	256	30	16	3183.6	3203.3	31856	31863	31872	31689	31696	31702	99.77314	-0.58924687	99.84797	-0.39488557
2025-12-10T13:21:08.410Z	927069087	12	640	256	30	16	3183.6	3203.3	31846	31850	31858	31680	31684	31690	99.731155	-0.6982977	99.80899	-0.49612865
2025-12-10T13:21:08.684Z	927069087	12	640	256	30	16	3183.6	3203.3	31850	31856	31859	31681	31687	31693	99.750534	-0.6479635	99.81873	-0.47082284
2025-12-10T13:21:08.959Z	927069087	12	640	256	30	16	3183.6	3203.3	31844	31848	31856	31676	31680	31686	99.7247	-0.71506256	99.79599	-0.52989614
2025-12-10T13:21:09.233Z	927069087	12	640	256	30	16	3183.6	3203.3	31839	31844	31850	31668	31673	31677	99.711784	-0.74861205	99.77325	-0.58896947
2025-12-10T13:21:09.508Z	927069087	12	640	256	30	16	3183.6	3203.3	31835	31842	31847	31667	31671	31678	99.70532	-0.7653967	99.766754	-0.6058334
2025-12-10T13:21:09.782Z	927069087	12	640	256	30	16	3183.6	3203.3	31833	31839	31847	31660	31667	31674	99.69563	-0.7905638	99.75376	-0.6395811
2025-12-10T13:21:10.057Z	927069087	12	640	256	30	16	3183.6	3203.3	31816	31825	31831	31651	31655	31658	99.65043	-0.9079772	99.71478	-0.74082416
2025-12-10T13:21:10.331Z	927069087	12	640	256	30	16	3183.6	3203.3	31825	31828	31833	31653	31657	31663	99.66012	-0.8828101	99.72128	-0.7239404
2025-12-10T13:21:10.606Z	927069087	12	640	256	30	16	3183.6	3203.3	31819	31823	31828	31646	31653	31657	99.64397	-0.9247619	99.70829	-0.75768805
2025-12-10T13:21:10.880Z	927069087	12	640	256	30	16	3183.6	3203.3	31815	31822	31830	31643	31649	31653	99.64074	-0.93314433	99.6953	-0.7914358
2025-12-10T13:21:11.154Z	927069087	12	640	256	30	16	3183.6	3203.3	31810	31816	31821	31642	31647	31654	99.62136	-0.98347855	99.688805	-0.8082997
2025-12-10T13:21:11.429Z	927069087	12	640	256	30	16	3183.6	3203.3	31810	31815	31822	31635	31644	31649	99.61813	-0.9918609	99.67906	-0.8336055
2025-12-10T13:21:11.703Z	927069087	12	640	256	30	16	3183.6	3203.3	31807	31812	31820	31637	31641	31647	99.608444	-1.0170281	99.66931	-0.8589311
2025-12-10T13:21:11.977Z	927069087	12	640	256	30	16	3183.6	3203.3	31802	31807	31812	31630	31637	31642	99.5923	-1.05896	99.65633	-0.892659
2025-12-10T13:21:12.252Z	927069087	12	640	256	30	16	3183.6	3203.3	31794	31804	31812	31623	31628	31634	99.58261	-1.0841271	99.62709	-0.9685962
2025-12-10T13:21:12.526Z	927069087	12	640	256	30	16	3183.6	3203.3	31791	31799	31807	31626	31631	31634	99.56646	-1.1260788	99.63683	-0.9432904
2025-12-10T13:21:12.800Z	927069087	12	640	256	30	16	3183.6	3203.3	31794	31799	31802	31622	31629	31632	99.56646	-1.1260788	99.63033	-0.9601742
